srcIp,dstIp,dstPort,proto,duration,fwdPackets,bwdPackets,fwdBytes,bwdBytes,iatStd,fwdHeaderBytes,bwdHeaderBytes,label,count
192.168.10.16,OTHER,443,6,5,1,1,2,0,1,7,3,1,1
192.168.10.9,OTHER,443,6,11,0,0,1,0,5,7,3,1,40
192.168.10.15,OTHER,80,6,19,13,14,16,14,0,16,15,1,1
192.168.10.9,OTHER,443,6,11,0,1,4,0,4,7,3,1,3
192.168.10.8,OTHER,443,6,11,1,1,2,0,1,7,3,1,2
192.168.10.17,OTHER,443,6,19,2,2,0,1,0,8,5,1,3
192.168.10.9,OTHER,80,6,18,0,1,1,0,2,7,3,1,12
192.168.10.12,OTHER,OTHER,17,0,0,0,3,0,0,7,3,1,44
192.168.10.51,172.16.0.1,443,6,0,0,0,2,0,0,7,3,1,24
192.168.10.12,OTHER,OTHER,17,16,0,0,1,0,8,7,3,1,3
192.168.10.16,OTHER,443,6,19,1,2,2,1,1,7,4,1,3
192.168.10.12,OTHER,443,6,13,0,0,0,0,8,7,3,1,2
192.168.10.19,OTHER,80,6,3,0,0,1,0,0,7,3,1,8
192.168.10.8,192.168.10.50,OTHER,6,2,0,0,0,0,1,7,3,1,4
192.168.10.19,OTHER,80,6,4,0,1,0,0,1,7,3,1,1
192.168.10.9,OTHER,443,6,19,0,0,3,0,3,7,3,1,34
192.168.10.51,OTHER,80,6,8,0,0,1,0,2,7,3,1,12
192.168.10.9,192.168.10.3,53,17,19,0,0,0,0,13,7,3,1,2
192.168.10.9,OTHER,80,6,8,0,0,2,0,4,7,3,1,7
192.168.10.14,OTHER,80,6,18,0,1,1,0,2,7,3,1,14
192.168.10.9,OTHER,443,6,5,0,0,2,0,1,7,3,1,23
192.168.10.12,OTHER,443,6,16,0,0,0,0,7,7,3,1,4
192.168.10.14,OTHER,80,6,14,0,0,2,0,4,7,3,1,11
192.168.10.16,OTHER,443,6,7,0,0,0,0,6,7,3,1,2
192.168.10.9,OTHER,443,6,12,0,0,3,0,6,7,3,1,1
192.168.10.15,OTHER,443,6,16,0,0,1,0,4,7,3,1,65
192.168.10.9,OTHER,443,6,19,0,0,0,0,9,7,3,1,11
192.168.10.9,OTHER,443,6,19,0,0,3,0,5,7,3,1,13
192.168.10.12,OTHER,443,6,5,0,0,1,0,4,7,3,1,14
192.168.10.15,OTHER,443,6,12,0,1,1,0,4,7,3,1,4
192.168.10.16,OTHER,80,6,19,0,0,6,0,2,7,3,1,1
192.168.10.12,OTHER,443,6,17,0,0,1,0,7,7,3,1,4
192.168.10.12,OTHER,443,6,11,0,0,3,0,5,7,3,1,7
192.168.10.25,OTHER,443,6,2,1,1,3,1,0,7,4,1,2
192.168.10.5,OTHER,443,6,11,0,0,2,0,5,7,3,1,52
192.168.10.25,OTHER,80,6,8,0,0,0,0,9,7,3,1,9
192.168.10.14,OTHER,80,6,2,0,0,0,0,0,7,3,1,15
192.168.10.12,OTHER,443,6,12,0,0,0,0,6,7,3,1,1
192.168.10.5,OTHER,443,6,19,0,0,5,0,7,7,3,1,17
192.168.10.14,192.168.10.3,53,17,17,0,0,0,0,13,7,3,1,2
192.168.10.51,OTHER,443,6,19,0,1,2,0,4,7,3,1,1
192.168.10.16,OTHER,443,6,11,1,1,2,0,3,7,4,1,4
192.168.10.9,OTHER,443,6,8,0,0,5,0,3,7,3,1,1
192.168.10.15,OTHER,443,6,12,0,1,2,0,2,7,3,1,2
192.168.10.9,OTHER,80,6,9,0,0,3,0,2,7,3,1,8
192.168.10.25,OTHER,443,6,12,0,0,0,0,14,7,3,1,13
192.168.10.15,OTHER,443,6,17,1,2,4,1,1,7,4,1,5
192.168.10.17,192.168.10.3,OTHER,6,2,0,0,3,0,1,7,3,1,2
192.168.10.9,OTHER,443,6,11,0,0,4,0,5,7,3,1,1
192.168.10.8,OTHER,443,6,19,0,1,3,0,2,7,3,1,16
192.168.10.25,OTHER,443,6,12,0,0,0,0,15,7,3,1,11
192.168.10.5,OTHER,80,6,5,0,0,0,0,3,7,3,1,17
192.168.10.14,OTHER,443,6,17,0,0,2,0,2,7,3,1,2
192.168.10.19,OTHER,443,6,17,0,0,1,0,2,7,3,1,2
192.168.10.9,192.168.10.3,OTHER,6,3,0,0,2,0,3,7,3,1,3
OTHER,192.168.10.9,OTHER,6,0,0,0,3,0,0,7,3,1,24
192.168.10.16,OTHER,443,6,6,0,0,1,0,5,7,3,1,7
192.168.10.3,OTHER,443,6,14,0,0,1,0,8,7,3,1,1
192.168.10.51,OTHER,443,6,17,1,1,1,1,1,7,4,1,1
192.168.10.9,OTHER,443,6,11,0,0,2,0,4,7,3,1,51
192.168.10.14,OTHER,443,6,19,1,1,1,0,4,7,4,1,5
192.168.10.25,OTHER,443,6,3,1,1,2,1,0,7,4,1,2
192.168.10.5,OTHER,443,6,14,0,0,1,0,4,7,3,1,25
192.168.10.17,OTHER,443,6,18,0,0,1,0,9,7,3,1,15
192.168.10.9,OTHER,443,6,12,0,0,1,0,6,7,3,1,22
192.168.10.5,OTHER,443,6,1,1,1,1,1,0,7,3,1,1
192.168.10.19,OTHER,80,6,7,0,0,3,0,3,7,3,1,2
192.168.10.12,OTHER,80,6,12,0,0,1,0,2,7,3,1,2
192.168.10.15,OTHER,443,6,17,0,0,3,0,4,7,3,1,19
192.168.10.5,OTHER,443,6,19,0,0,1,0,12,7,3,1,1
192.168.10.17,OTHER,443,6,7,0,0,1,0,3,7,3,1,28
192.168.10.19,OTHER,443,17,0,0,0,0,0,0,7,3,1,12
192.168.10.15,OTHER,443,6,10,0,0,2,0,5,7,3,1,28
192.168.10.14,OTHER,443,6,1,0,0,2,0,1,7,3,1,9
192.168.10.9,OTHER,443,6,13,0,0,1,0,2,7,3,1,6
192.168.10.17,OTHER,443,6,6,0,0,1,0,1,7,3,1,11
192.168.10.50,192.168.10.8,OTHER,6,0,0,0,1,0,0,7,3,1,19
192.168.10.5,OTHER,443,6,7,0,0,1,0,5,7,3,1,17
192.168.10.14,OTHER,443,6,10,2,3,7,2,1,8,5,1,1
192.168.10.12,OTHER,443,6,8,0,0,2,0,3,7,3,1,14
192.168.10.5,OTHER,443,6,12,1,2,5,1,2,7,4,1,2
192.168.10.25,OTHER,443,6,13,1,1,2,1,3,7,4,1,4
192.168.10.12,OTHER,443,6,18,1,1,1,1,1,7,4,1,6
192.168.10.5,OTHER,443,6,15,0,1,4,0,4,7,3,1,3
192.168.10.5,OTHER,443,6,10,1,1,3,0,3,7,3,1,3
192.168.10.5,OTHER,443,6,13,0,0,5,0,5,7,3,1,2
192.168.10.5,OTHER,443,6,19,0,0,0,0,9,7,3,1,10
192.168.10.8,192.168.10.3,OTHER,6,4,0,0,3,0,2,7,3,1,2
192.168.10.51,OTHER,443,6,18,0,1,2,0,2,7,4,1,6
192.168.10.5,OTHER,443,6,17,0,1,4,0,4,7,3,1,2
192.168.10.51,OTHER,443,6,18,0,1,2,0,2,7,3,1,32
192.168.10.5,OTHER,443,6,16,0,0,0,0,6,7,3,1,15
192.168.10.15,OTHER,OTHER,6,10,0,0,0,0,4,7,3,1,2
192.168.10.15,OTHER,443,6,9,0,0,0,0,10,7,3,1,1
192.168.10.12,OTHER,80,6,1,0,0,2,0,1,7,3,1,6
192.168.10.14,OTHER,443,6,8,0,0,2,0,4,7,3,1,3
192.168.10.12,OTHER,443,6,17,0,0,2,0,6,7,3,1,13
192.168.10.25,OTHER,443,6,17,0,0,1,0,10,7,3,1,14
192.168.10.51,OTHER,80,6,7,0,0,1,0,4,7,3,1,13
192.168.10.17,OTHER,80,6,19,0,0,2,0,2,7,3,1,15
192.168.10.8,OTHER,80,6,18,0,0,3,0,2,7,3,1,1
OTHER,192.168.10.5,OTHER,6,0,0,0,5,0,0,7,3,1,5
192.168.10.19,OTHER,443,6,11,0,0,2,0,4,7,3,1,24
192.168.10.5,OTHER,80,6,16,0,0,0,0,4,7,3,1,42
192.168.10.12,OTHER,443,6,13,0,0,0,0,10,7,3,1,3
192.168.10.14,OTHER,443,6,6,0,0,3,0,1,7,3,1,1
192.168.10.12,OTHER,443,6,10,0,0,1,0,5,7,3,1,30
192.168.10.9,OTHER,443,6,5,0,0,1,0,2,7,3,1,40
192.168.10.16,OTHER,443,6,1,0,0,3,0,0,7,3,1,26
192.168.10.12,OTHER,80,6,5,2,2,5,1,0,8,5,1,1
192.168.10.25,OTHER,80,6,6,0,0,1,0,4,7,3,1,14
192.168.10.16,OTHER,443,6,19,0,1,1,0,5,7,3,1,19
192.168.10.17,192.168.10.3,53,17,3,0,0,0,0,5,7,3,1,15
192.168.10.8,OTHER,443,6,19,2,2,4,1,2,7,5,1,1
192.168.10.5,OTHER,443,6,18,1,1,4,1,1,7,4,1,5
192.168.10.15,OTHER,443,6,1,0,0,2,0,0,7,3,1,88
192.168.10.25,OTHER,443,6,16,0,0,1,0,9,7,3,1,41
192.168.10.16,OTHER,443,6,18,1,1,3,0,2,7,3,1,2
192.168.10.51,OTHER,443,6,19,1,1,1,0,2,7,3,1,1
192.168.10.12,OTHER,443,6,16,0,0,2,0,4,7,3,1,17
192.168.10.25,OTHER,80,6,4,0,0,1,0,2,7,3,1,2
192.168.10.51,OTHER,443,6,9,0,0,4,0,3,7,3,1,4
192.168.10.5,OTHER,443,6,16,0,0,2,0,5,7,3,1,17
192.168.10.5,OTHER,80,6,1,0,0,2,0,1,7,3,1,9
192.168.10.50,OTHER,123,17,12,0,0,0,0,8,6,2,1,4
192.168.10.14,OTHER,OTHER,6,2,0,0,0,0,3,7,3,1,1
192.168.10.51,OTHER,80,6,6,0,0,0,0,0,7,3,1,1
192.168.10.19,OTHER,OTHER,6,14,0,0,0,0,4,7,3,1,1
192.168.10.14,OTHER,443,6,16,0,1,10,0,2,7,3,1,1
192.168.10.5,OTHER,80,6,19,0,0,3,0,3,7,3,1,18
192.168.10.12,OTHER,443,6,1,0,0,2,0,1,7,3,1,11
192.168.10.15,OTHER,443,6,14,0,0,2,0,5,7,3,1,15
192.168.10.16,OTHER,443,6,4,0,0,0,0,5,7,3,1,5
192.168.10.25,OTHER,443,6,19,0,0,4,0,2,7,3,1,4
192.168.10.5,OTHER,443,6,19,0,0,2,0,8,7,3,1,28
192.168.10.12,192.168.10.3,53,17,5,0,0,0,0,6,7,3,1,1
192.168.10.19,OTHER,443,6,1,0,0,0,0,2,7,3,1,13
192.168.10.9,OTHER,80,6,9,0,0,2,0,3,7,3,1,25
192.168.10.14,OTHER,443,6,11,0,1,5,0,3,7,3,1,1
192.168.10.5,OTHER,80,6,5,0,0,0,0,6,7,3,1,2
192.168.10.3,192.168.10.1,53,17,11,0,0,0,0,13,7,3,1,5
OTHER,192.168.10.9,OTHER,6,3,0,0,0,0,5,7,3,1,2
192.168.10.15,OTHER,443,6,5,0,0,2,0,5,7,3,1,1
192.168.10.9,OTHER,443,6,19,0,1,1,0,5,7,3,1,15
192.168.10.5,OTHER,80,6,4,1,1,4,1,0,7,4,1,1
192.168.10.16,OTHER,443,6,19,0,0,2,0,2,7,3,1,16
192.168.10.25,OTHER,443,6,12,1,1,5,0,1,7,3,1,1
192.168.10.8,192.168.10.9,OTHER,6,0,0,0,1,0,0,7,3,1,25
192.168.10.51,OTHER,443,6,17,1,1,4,1,1,7,4,1,4
192.168.10.8,OTHER,80,6,19,0,0,3,0,3,7,3,1,15
192.168.10.8,OTHER,80,6,8,1,1,2,0,1,7,3,1,1
192.168.10.5,OTHER,80,6,18,0,1,2,0,2,7,3,1,15
192.168.10.14,OTHER,80,6,18,0,1,2,0,2,7,3,1,21
192.168.10.12,OTHER,80,6,3,6,7,2,6,0,11,9,1,1
192.168.10.5,OTHER,443,6,16,1,1,3,0,3,7,4,1,2
192.168.10.5,OTHER,443,6,17,0,0,1,0,5,7,3,1,19
192.168.10.3,192.168.10.1,53,17,10,0,0,0,0,9,7,3,1,35
192.168.10.16,OTHER,443,6,6,0,0,0,0,5,7,3,1,12
192.168.10.51,OTHER,443,6,19,0,0,3,0,2,7,3,1,13
192.168.10.16,OTHER,443,6,16,0,0,1,0,5,7,3,1,11
192.168.10.9,192.168.10.3,53,17,11,0,0,0,0,11,7,3,1,25
192.168.10.50,OTHER,OTHER,17,11,0,0,2,0,4,7,3,1,1
192.168.10.15,OTHER,80,6,3,0,0,2,0,0,7,3,1,3
192.168.10.15,OTHER,443,6,6,0,0,3,0,1,7,3,1,6
192.168.10.51,192.168.10.1,OTHER,0,0,0,0,0,0,0,7,3,1,1
192.168.10.5,OTHER,80,6,8,0,0,0,0,3,7,3,1,7
192.168.10.12,OTHER,80,6,17,0,0,5,0,3,7,3,1,3
192.168.10.5,192.168.10.3,53,17,3,0,0,0,0,4,7,3,1,15
192.168.10.14,OTHER,80,6,18,0,0,6,0,2,7,3,1,1
192.168.10.15,OTHER,80,6,3,0,1,2,0,0,7,3,1,5
192.168.10.14,OTHER,443,6,19,0,0,4,0,4,7,3,1,11
192.168.10.51,OTHER,443,6,17,0,1,3,1,1,7,4,1,1
192.168.10.15,OTHER,443,6,13,0,0,2,0,6,7,3,1,7
192.168.10.15,OTHER,443,6,0,2,3,3,2,0,8,5,1,8
192.168.10.8,OTHER,OTHER,6,14,0,0,0,0,3,7,3,1,1
192.168.10.51,OTHER,80,6,5,0,0,1,0,1,7,3,1,2
192.168.10.12,OTHER,443,6,17,0,0,2,0,4,7,3,1,101
192.168.10.8,OTHER,80,6,17,0,1,7,0,2,7,3,1,1
192.168.10.3,192.168.10.1,53,17,13,0,0,0,0,10,7,3,1,40
192.168.10.14,OTHER,443,6,16,0,0,0,0,6,7,3,1,14
192.168.10.8,OTHER,80,6,9,0,0,2,0,3,7,3,1,6
192.168.10.51,OTHER,443,6,18,1,1,2,1,1,7,4,1,11
192.168.10.15,192.168.10.3,53,17,17,0,0,0,0,15,7,3,1,7
192.168.10.15,OTHER,80,6,14,0,0,3,0,3,7,3,1,2
192.168.10.19,OTHER,443,6,5,0,0,3,0,2,7,3,1,23
192.168.10.8,192.168.10.3,OTHER,6,1,0,0,3,0,0,7,3,1,30
192.168.10.51,OTHER,443,6,3,0,1,1,0,0,7,4,1,2
192.168.10.50,OTHER,123,17,12,0,0,0,0,7,7,3,1,2
192.168.10.25,192.168.10.3,OTHER,6,13,0,0,2,0,7,7,3,1,6
192.168.10.5,OTHER,80,6,19,0,0,0,0,0,7,3,1,16
192.168.10.9,192.168.10.3,53,17,10,0,0,0,0,10,7,3,1,13
192.168.10.8,192.168.10.17,OTHER,6,3,0,0,0,0,2,7,3,1,4
192.168.10.19,OTHER,443,6,12,0,1,3,0,1,7,4,1,2
192.168.10.15,OTHER,80,6,8,1,1,4,1,1,7,4,1,1
192.168.10.17,OTHER,OTHER,17,1,0,0,0,0,0,7,3,1,18
192.168.10.8,OTHER,80,6,15,0,0,4,0,2,7,3,1,2
OTHER,192.168.10.15,OTHER,6,0,0,0,2,0,0,7,3,1,41
192.168.10.17,192.168.10.3,53,17,3,0,0,0,0,2,7,3,1,22
192.168.10.8,OTHER,443,6,13,0,1,3,0,2,7,3,1,1
192.168.10.14,OTHER,443,6,15,1,2,5,1,2,7,4,1,1
192.168.10.51,OTHER,80,6,3,0,1,0,0,0,7,4,1,1
192.168.10.8,OTHER,443,6,14,0,0,1,0,6,7,3,1,16
192.168.10.14,192.168.10.3,53,17,7,0,0,0,0,7,7,3,1,13
192.168.10.14,OTHER,443,6,4,0,0,0,0,4,7,3,1,29
192.168.10.15,OTHER,443,6,13,0,0,6,0,2,7,3,1,10
192.168.10.9,OTHER,443,6,14,0,0,1,0,2,7,3,1,1
192.168.10.5,OTHER,443,6,13,0,0,2,0,5,7,3,1,17
192.168.10.9,OTHER,443,6,11,0,0,0,0,11,7,3,1,21
192.168.10.9,192.168.10.3,53,17,17,0,0,0,0,15,7,3,1,25
192.168.10.5,OTHER,443,6,15,0,0,2,0,7,7,3,1,36
192.168.10.14,OTHER,443,6,5,0,0,1,0,1,7,3,1,13
192.168.10.16,OTHER,443,6,18,0,0,5,0,3,7,3,1,13
192.168.10.50,172.16.0.1,OTHER,6,3,0,0,2,0,2,7,3,1,30
192.168.10.12,OTHER,443,6,18,0,0,3,0,3,7,3,1,30
192.168.10.25,OTHER,443,6,9,0,0,0,0,12,7,3,1,12
192.168.10.17,OTHER,80,6,2,0,0,1,0,0,7,3,1,32
192.168.10.19,OTHER,80,6,8,0,0,2,0,2,7,3,1,7
192.168.10.14,OTHER,80,6,3,0,1,2,0,0,7,3,1,11
192.168.10.12,OTHER,OTHER,0,1,0,0,0,0,0,7,3,1,1
192.168.10.8,192.168.10.3,OTHER,6,12,0,0,1,0,9,7,3,1,2
192.168.10.15,OTHER,443,6,18,1,1,2,0,2,7,3,1,7
192.168.10.19,OTHER,443,6,6,0,1,3,0,1,7,4,1,1
192.168.10.15,OTHER,OTHER,6,19,0,0,2,0,1,7,3,1,13
192.168.10.8,OTHER,443,6,6,1,1,3,1,0,7,4,1,3
192.168.10.25,OTHER,443,6,12,0,0,0,0,6,7,3,1,35
192.168.10.12,OTHER,80,6,4,0,0,0,0,0,7,3,1,8
192.168.10.50,192.168.10.3,OTHER,0,18,0,0,0,0,19,7,3,1,2
192.168.10.25,OTHER,80,6,9,0,0,1,0,9,7,3,1,10
192.168.10.9,OTHER,80,6,18,0,0,6,0,2,7,3,1,8
192.168.10.12,OTHER,443,6,10,0,0,4,0,3,7,3,1,8
192.168.10.15,OTHER,OTHER,6,19,0,0,1,0,1,7,3,1,9
192.168.10.16,OTHER,443,6,18,0,1,5,0,2,7,4,1,1
192.168.10.51,OTHER,80,6,2,0,0,0,0,0,7,3,1,15
192.168.10.8,OTHER,443,6,17,0,0,5,0,3,7,3,1,15
192.168.10.5,OTHER,80,6,8,0,0,0,0,0,7,3,1,3
192.168.10.8,192.168.10.5,OTHER,6,2,0,0,0,0,2,7,3,1,6
192.168.10.15,OTHER,80,6,19,17,17,18,17,0,18,18,1,8
192.168.10.5,OTHER,80,6,13,0,0,2,0,4,7,3,1,13
192.168.10.8,192.168.10.14,53,6,0,0,0,0,0,0,7,3,1,8
192.168.10.16,OTHER,443,6,18,0,0,1,0,6,7,3,1,9
192.168.10.17,OTHER,443,6,3,0,0,5,0,2,7,3,1,2
192.168.10.19,OTHER,443,6,19,1,1,5,0,1,7,4,1,2
192.168.10.8,OTHER,80,6,5,0,0,1,0,4,7,3,1,21
192.168.10.19,OTHER,443,6,18,0,0,5,0,2,7,3,1,9
192.168.10.12,OTHER,443,6,8,0,1,2,0,1,7,4,1,2
192.168.10.19,OTHER,443,6,3,0,1,3,0,0,7,3,1,4
192.168.10.16,OTHER,443,6,19,0,0,3,0,4,7,3,1,42
192.168.10.9,OTHER,443,6,18,0,0,1,0,2,7,3,1,18
192.168.10.17,OTHER,443,6,3,1,1,1,1,0,7,4,1,9
192.168.10.17,OTHER,80,6,19,0,1,3,0,2,7,3,1,15
192.168.10.51,OTHER,80,6,6,0,0,2,0,3,7,3,1,5
192.168.10.25,OTHER,443,6,3,0,0,0,0,6,7,3,1,3
192.168.10.14,OTHER,443,6,15,0,1,3,0,4,7,3,1,2
192.168.10.12,OTHER,443,6,19,0,0,4,0,3,7,3,1,16
192.168.10.16,192.168.10.3,OTHER,6,7,0,0,3,0,3,7,3,1,1
192.168.10.16,OTHER,443,6,16,0,0,3,0,3,7,3,1,6
192.168.10.51,OTHER,443,6,18,1,1,4,1,1,7,4,1,14
192.168.10.50,OTHER,443,6,10,0,0,1,0,4,7,3,1,22
192.168.10.9,OTHER,80,6,3,1,1,1,1,0,7,4,1,2
192.168.10.16,OTHER,443,6,12,1,2,3,1,2,8,4,1,1
192.168.10.5,OTHER,443,6,0,1,1,1,0,0,7,3,1,5
192.168.10.9,OTHER,OTHER,17,11,1,0,6,0,4,7,3,1,1
192.168.10.15,OTHER,80,6,19,0,0,1,0,8,7,3,1,1
192.168.10.19,OTHER,443,6,10,0,0,2,0,7,7,3,1,1
192.168.10.12,OTHER,443,6,8,0,0,0,0,4,7,3,1,13
192.168.10.8,OTHER,443,6,14,0,0,1,0,5,7,3,1,10
192.168.10.14,OTHER,80,6,18,1,1,1,1,1,7,4,1,6
192.168.10.9,OTHER,443,6,17,0,0,1,0,3,7,3,1,7
192.168.10.19,OTHER,80,6,9,0,0,2,0,1,7,3,1,3
192.168.10.5,OTHER,443,6,16,0,0,2,0,7,7,3,1,12
192.168.10.12,OTHER,443,6,14,0,0,2,0,4,7,3,1,27
192.168.10.8,OTHER,443,6,16,0,0,1,0,9,7,3,1,2
192.168.10.19,OTHER,80,6,10,0,0,0,0,2,7,3,1,7
192.168.10.8,OTHER,80,6,19,1,1,12,1,1,7,4,1,5
192.168.10.19,OTHER,443,6,8,0,0,2,0,4,7,3,1,3
192.168.10.12,OTHER,443,6,13,0,0,0,0,4,7,3,1,6
192.168.10.16,OTHER,443,6,9,0,0,2,0,2,7,3,1,6
192.168.10.12,OTHER,443,6,3,0,0,2,0,4,7,3,1,2
192.168.10.17,OTHER,443,6,18,0,0,0,0,6,7,3,1,1
192.168.10.9,OTHER,80,6,3,0,1,2,0,1,7,3,1,1
192.168.10.16,OTHER,80,6,5,0,0,1,0,4,7,3,1,9
192.168.10.15,OTHER,80,6,3,0,0,3,0,1,7,3,1,6
192.168.10.25,OTHER,443,6,6,0,0,3,0,3,7,3,1,13
192.168.10.12,OTHER,443,6,1,0,0,3,0,0,7,3,1,10
192.168.10.14,OTHER,443,6,5,0,0,1,0,2,7,3,1,30
192.168.10.25,OTHER,443,6,2,0,0,2,0,1,7,3,1,72
192.168.10.5,OTHER,443,6,19,2,2,12,0,0,8,4,1,1
192.168.10.14,OTHER,80,6,16,0,0,0,0,12,7,3,1,1
192.168.10.17,OTHER,443,6,9,0,0,2,0,4,7,3,1,8
192.168.10.17,OTHER,80,6,7,0,0,3,0,3,7,3,1,1
192.168.10.5,OTHER,80,6,18,0,0,2,0,3,7,3,1,28
192.168.10.19,OTHER,80,6,7,0,0,1,0,4,7,3,1,14
192.168.10.5,OTHER,443,6,15,0,0,7,0,3,7,3,1,1
192.168.10.15,OTHER,80,6,9,0,0,0,0,7,7,3,1,1
192.168.10.8,OTHER,443,6,5,0,0,1,0,2,7,3,1,37
192.168.10.12,OTHER,443,6,14,1,1,3,1,2,7,4,1,2
192.168.10.5,192.168.10.3,53,17,12,0,0,0,0,11,7,3,1,15
192.168.10.9,OTHER,443,6,7,0,0,2,0,2,7,3,1,10
192.168.10.14,OTHER,443,6,14,0,0,3,0,3,7,3,1,8
192.168.10.16,OTHER,443,6,18,0,1,2,0,2,7,3,1,7
192.168.10.3,OTHER,443,6,13,0,0,2,0,10,7,3,1,1
192.168.10.5,192.168.10.3,53,17,11,0,0,0,0,11,7,3,1,16
192.168.10.5,OTHER,80,6,18,1,1,4,0,2,7,4,1,1
192.168.10.5,192.168.10.3,OTHER,6,17,0,0,0,0,6,7,3,1,4
192.168.10.14,OTHER,443,6,19,2,2,3,2,1,8,5,1,2
192.168.10.51,OTHER,443,6,11,0,0,2,0,6,7,3,1,4
192.168.10.14,OTHER,443,6,4,0,1,2,0,1,7,3,1,6
192.168.10.12,OTHER,443,6,19,0,0,4,0,5,7,3,1,10
192.168.10.8,192.168.10.3,OTHER,6,16,0,0,1,0,11,7,3,1,3
192.168.10.8,OTHER,443,6,16,0,0,2,0,5,7,3,1,7
192.168.10.16,OTHER,443,6,3,1,1,2,0,0,7,4,1,5
192.168.10.19,OTHER,80,6,9,0,0,2,0,2,7,3,1,3
192.168.10.25,OTHER,443,6,6,0,1,3,1,1,7,4,1,2
192.168.10.51,OTHER,443,6,15,0,0,0,0,4,7,3,1,5
192.168.10.5,OTHER,443,6,19,0,0,5,0,6,7,3,1,26
192.168.10.8,OTHER,443,6,19,1,1,2,1,1,7,4,1,2
192.168.10.8,192.168.10.3,OTHER,6,3,0,0,1,0,1,7,3,1,47
192.168.10.17,OTHER,80,6,4,0,0,5,0,2,7,3,1,2
192.168.10.8,OTHER,80,6,13,0,0,3,0,3,7,3,1,1
192.168.10.12,OTHER,443,6,15,0,0,2,0,6,7,3,1,12
192.168.10.5,OTHER,443,6,13,0,0,0,0,5,7,3,1,1
192.168.10.14,OTHER,80,6,9,0,0,5,0,3,7,3,1,1
192.168.10.12,OTHER,443,6,15,0,0,1,0,3,7,3,1,13
192.168.10.19,OTHER,443,6,3,0,0,3,0,1,7,3,1,15
192.168.10.25,OTHER,443,6,15,0,0,5,0,3,7,3,1,1
192.168.10.25,192.168.10.3,OTHER,6,11,0,0,3,0,5,7,3,1,1
192.168.10.16,OTHER,443,6,11,1,1,3,0,1,7,4,1,2
192.168.10.15,OTHER,443,6,9,0,0,0,0,9,7,3,1,2
192.168.10.51,192.168.10.3,OTHER,6,0,0,0,0,0,0,7,3,1,6
192.168.10.16,OTHER,80,6,0,0,0,0,0,1,7,3,1,1
192.168.10.16,OTHER,443,6,2,0,0,3,0,0,7,3,1,18
192.168.10.12,OTHER,443,6,2,1,1,2,0,0,7,4,1,3
192.168.10.12,OTHER,443,6,18,1,1,2,0,2,7,4,1,7
192.168.10.16,OTHER,443,6,2,0,0,2,0,1,7,3,1,82
192.168.10.25,OTHER,443,6,5,0,0,4,0,1,7,3,1,9
192.168.10.8,OTHER,443,6,19,0,0,0,0,9,7,3,1,17
192.168.10.16,OTHER,80,6,8,0,1,2,0,1,7,3,1,8
192.168.10.25,OTHER,OTHER,17,15,1,0,6,0,1,7,3,1,2
192.168.10.5,OTHER,443,6,19,1,1,2,1,3,7,4,1,11
192.168.10.8,OTHER,80,6,10,0,0,2,0,3,7,3,1,6
192.168.10.50,OTHER,443,6,0,0,0,1,0,0,7,3,1,8
192.168.10.14,OTHER,80,6,12,0,0,2,0,4,7,3,1,12
192.168.10.19,OTHER,443,6,19,0,0,2,0,10,7,3,1,2
192.168.10.5,OTHER,443,6,17,0,0,7,0,4,7,3,1,6
192.168.10.19,OTHER,443,6,11,1,1,6,0,3,7,4,1,4
192.168.10.5,OTHER,443,6,2,2,3,4,2,0,8,5,1,1
192.168.10.8,OTHER,443,6,7,0,1,3,0,1,7,3,1,8
192.168.10.16,OTHER,80,6,6,0,0,1,0,4,7,3,1,32
192.168.10.14,OTHER,443,6,14,0,1,4,0,3,7,3,1,1
192.168.10.19,OTHER,80,6,1,0,0,2,0,1,7,3,1,5
192.168.10.25,OTHER,443,6,9,1,2,1,1,2,7,4,1,1
192.168.10.14,OTHER,443,6,13,0,0,7,0,5,7,3,1,1
192.168.10.15,OTHER,443,6,13,0,1,4,0,4,7,3,1,3
192.168.10.51,OTHER,443,6,15,0,0,2,0,4,7,3,1,11
192.168.10.5,OTHER,80,6,6,0,0,2,0,2,7,3,1,9
192.168.10.17,OTHER,443,6,19,1,1,5,1,3,7,4,1,2
192.168.10.12,OTHER,80,6,7,0,0,2,0,1,7,3,1,4
192.168.10.14,OTHER,443,6,15,0,0,2,0,7,7,3,1,1
192.168.10.8,OTHER,443,6,19,0,0,4,0,7,7,3,1,3
192.168.10.5,OTHER,443,6,18,0,0,1,0,2,7,3,1,16
192.168.10.15,OTHER,443,6,1,0,0,0,0,2,7,3,1,5
192.168.10.15,OTHER,443,6,19,0,0,5,0,7,7,3,1,13
192.168.10.12,OTHER,80,6,2,0,0,2,0,2,7,3,1,33
192.168.10.14,OTHER,OTHER,17,2,0,0,3,0,1,7,3,1,4
192.168.10.14,OTHER,80,6,14,0,1,2,0,4,7,3,1,3
192.168.10.16,OTHER,443,6,7,0,1,4,0,1,7,4,1,2
192.168.10.8,OTHER,443,6,19,0,1,1,0,5,7,3,1,11
192.168.10.17,OTHER,443,6,18,1,1,7,0,1,7,4,1,1
192.168.10.12,OTHER,80,6,6,0,0,2,0,1,7,3,1,2
